날짜,종가,전일비,시가,고가,저가,거래량,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,골든크로스,데드크로스,MACD_골든크로스
2025-08-08,20900,"상승
				960",21100,22000,20550,910517,20040.0,20628.0,15692.166666666666,60.28188811293635,917.0286772361032,1241.4786094611147,-324.4499322250115,882865.25,1.03132046481612,False,False,False,False
2025-08-11,20550,"하락
				350",20800,21000,20150,210703,20238.0,20669.5,15841.833333333334,58.01444806180376,888.274413885887,1170.8377703460692,-282.56335646018215,858244.65,0.24550458893044075,False,False,False,False
2025-08-12,19620,"하락
				930",20700,20950,19520,314589,20212.0,20630.5,15978.333333333334,52.376922411086404,781.4353253478475,1092.957281346425,-311.52195599857737,836384.85,0.37612948154190023,False,False,False,False
2025-08-13,20350,"상승
				730",19970,20750,19460,445385,20272.0,20643.0,16125.5,55.9919305419902,747.0578591103767,1023.7773968992153,-276.7195377888386,817482.35,0.5448252185505902,False,False,False,False
2025-08-14,21050,"상승
				700",20950,21300,20050,507117,20494.0,20555.5,16284.333333333334,59.1908904867176,767.4509227806157,972.5121020754955,-205.06117929487982,690226.35,0.7347111567096793,False,False,False,False
2025-08-18,21650,"상승
				600",21150,22100,20300,590189,20644.0,20478.0,16447.666666666668,61.75695097060918,822.5457627184842,942.5188342040933,-119.97307148560913,674051.95,0.8755838478028289,False,True,False,False
2025-08-19,21300,"하락
				350",22100,22550,21150,566993,20794.0,20455.5,16596.166666666668,59.41017267708314,828.417266798373,919.6985207229493,-91.28125392457628,681708.85,0.8317231029052946,False,False,False,False
2025-08-20,22800,"상승
				1,500",21000,23300,20200,2893066,21430.0,20533.0,16777.666666666668,65.46680103194032,943.2349151025774,924.405799598875,18.829115503702383,799598.6,3.618147905711691,True,False,False,True
2025-08-21,22200,"하락
				600",22950,23150,21850,1125712,21800.0,20613.0,16944.5,61.512910230962014,974.5793983596886,934.4405193510378,40.13887900865086,749301.05,1.5023494228387908,True,False,False,False
2025-08-22,23350,"상승
				1,150",22500,24300,22250,2342894,22260.0,20673.0,17131.833333333332,65.77897843035518,1079.7686157450662,963.5061386298436,116.26247711522262,757865.4,3.0914381366400945,True,False,False,False
2025-08-25,23800,"상승
				450",23850,24700,22600,1497905,22690.0,20765.5,17323.0,67.30611745748807,1185.7742006966255,1007.9597510432,177.81444965342553,785287.4,1.9074608862946227,True,False,False,False
2025-08-26,23850,"상승
				50",23450,24650,22700,1338571,23200.0,20908.0,17512.166666666668,67.47977009627218,1259.3025171037261,1058.2283042553051,201.07421284842098,828726.3,1.6152148182095825,True,False,False,False
2025-08-27,23950,"상승
				100",24500,24750,23300,1173637,23430.0,21075.5,17701.666666666668,67.84759659257196,1310.536354549702,1108.6899143141845,201.84644023551755,873488.45,1.3436205138144643,False,False,False,False
2025-08-28,24400,"상승
				450",24300,25550,23200,2278824,23870.0,21341.5,17901.333333333332,69.51839638071453,1371.6393741492611,1161.2798062811999,210.35956786806128,943520.7,2.4152347690940963,True,False,False,False
2025-08-29,25450,"상승
				1,050",24400,25500,23950,1668005,24290.0,21658.5,18114.666666666668,73.03893764345614,1487.6415761244243,1226.5521602498447,261.0894158745796,1008879.95,1.6533235693701713,True,False,False,False
2025-09-01,24450,"하락
				1,000",25450,25450,24150,903889,24420.0,21948.5,18310.5,65.30320409588909,1481.8012320750568,1277.6019746148872,204.19925746016952,1016079.7,0.8895847441888663,False,False,False,False
2025-09-02,22800,"하락
				1,650",24150,24550,20500,5203592,24210.0,22110.5,18479.666666666668,54.95985344155726,1328.7149085939272,1287.8245614106954,40.890347183231825,1246370.75,4.174995281299726,True,False,False,False
2025-09-03,22800,보합0,23400,23800,22200,1015369,23980.0,22263.0,18650.5,54.95985344155726,1193.6334311247338,1268.9863353535031,-75.35290422876938,1275894.2,0.7958097152569548,False,False,False,False
2025-09-04,23450,"상승
				650",22800,24450,22700,1682553,23790.0,22433.0,18828.333333333332,57.99921877295529,1126.0495563995864,1240.39897956272,-114.34942316313345,1342274.35,1.2535090162454492,False,False,False,False
2025-09-05,22500,"하락
				950",23450,23550,22400,866002,23200.0,22561.0,18991.5,52.43042169231661,984.4832778382915,1189.2158392178342,-204.73256137954263,1376775.6,0.6290073705547948,False,False,False,False
2025-09-08,21700,"하락
				800",22600,22750,21450,1180831,22650.0,22601.0,19148.833333333332,48.230758995444326,798.5326803576427,1111.0792074457959,-312.5465270881532,1390291.3,0.8493407101087376,False,False,False,False
2025-09-09,21650,"하락
				50",21650,23100,21250,1350341,22420.0,22656.0,19307.166666666668,47.972125528135955,639.7561987946501,1016.8146057155668,-377.0584069209167,1447273.2,0.9330242555448411,False,False,True,False
2025-09-10,23800,"상승
				2,150",21750,25750,21400,6179428,22620.0,22865.0,19496.5,58.3217241907592,679.577973082396,949.3672791889327,-269.7893061065366,1740515.15,3.550344275946119,True,False,False,False
2025-09-11,23150,"하락
				650",23700,23750,22850,1077235,22560.0,23005.0,19672.833333333332,54.774217775221054,651.1810387143087,889.7300310940079,-238.54899237969926,1772107.65,0.6078834996282534,False,False,False,False
2025-09-12,22750,"하락
				400",23300,23300,22400,782848,22610.0,23090.0,19840.5,52.651769457356615,589.603029865073,829.704630848221,-240.10160098314793,1785894.2,0.43835071528873326,False,False,False,False
2025-09-15,22850,"상승
				100",22800,23100,22400,600137,22840.0,23150.0,20004.666666666668,53.14062676007648,542.6162362667819,772.2869519319332,-229.6707156651513,1786391.6,0.3359492957759094,False,False,False,False
2025-09-16,25900,"상승
				3,050",22850,28450,22700,9975459,23690.0,23380.0,20225.833333333332,65.00753151136266,742.9244038320321,766.414442311953,-23.49003847992094,2256814.9,4.420149388414619,True,True,False,False
2025-09-17,26900,"상승
				1,000",25900,27450,25050,3268623,24310.0,23585.0,20461.0,67.87967271206918,971.1667071514494,807.3648952798524,163.801811871597,2275592.75,1.436383113806282,False,False,False,True
2025-09-18,27850,"상승
				950",27200,28400,26900,2969950,25250.0,23867.5,20711.166666666668,70.3679627793291,1214.7050734882978,888.8329309215414,325.87214256675634,2367804.65,1.2543053330011833,False,False,False,False
2025-09-19,30050,"상승
				2,200",28400,30550,27850,4143357,26710.0,24202.5,21001.666666666668,75.16588766262367,1567.1672684987825,1024.4997984369897,542.6674700617928,2457827.8,1.6857800208785987,True,False,False,False
2025-09-22,28100,"하락
				1,950",30300,30400,27550,3476769,27760.0,24417.5,21261.166666666668,65.1036637536402,1669.897851273392,1153.5794090042702,516.3184422691218,2556771.0,1.3598280800275035,False,False,False,False
2025-09-23,27700,"하락
				400",28600,29150,27450,2126072,28120.0,24610.0,21513.333333333332,63.23370562091031,1699.4457682475331,1262.7526808529228,436.6930873946103,2596146.05,0.8189338962651967,False,False,False,False
2025-09-24,26900,"하락
				800",27700,28400,26800,1992428,28120.0,24757.5,21750.666666666668,59.54969659384658,1639.4112784894132,1338.084400380221,301.3268781091922,2637085.6,0.7555416479465058,False,False,False,False
2025-09-25,25600,"하락
				1,300",27000,27000,25350,1265327,27670.0,24817.5,21966.166666666668,54.04002581469269,1469.9892562744826,1364.4653715590734,105.52388471540917,2586410.75,0.48922121128672236,False,False,False,False
2025-09-26,26700,"상승
				1,100",25600,27350,25250,2518167,27000.0,24880.0,22187.666666666668,57.61362915770245,1408.2484781143576,1373.2219928701304,35.02648524422716,2628918.85,0.9578717121679127,False,False,False,False
2025-09-29,33900,"상승
				7,200",27100,34700,24400,28123008,28160.0,25352.5,22521.166666666668,72.62019716454799,1918.1866322269161,1482.2149207414875,435.9717114854286,3989874.8,7.048594106261179,True,False,False,False
2025-09-30,29650,"하락
				4,250",33500,33750,29600,7802819,28550.0,25695.0,22714.5,59.27894156155844,1956.8198112925747,1577.135898851705,379.6839124408698,4119836.15,1.893963428618393,True,False,False,False
2025-10-01,29100,"하락
				550",29800,30500,27800,5737402,28990.0,26010.0,22914.333333333332,57.79908810720487,1920.913386785127,1645.8913964383894,275.02199034673754,4355937.8,1.3171450703451275,False,False,False,False
2025-10-02,27200,"하락
				1,900",28800,29350,26950,2995903,29310.0,26197.5,23046.333333333332,52.8872416581315,1719.3238702988347,1660.5778912104786,58.74597908835608,4421605.3,0.6775600255409501,False,False,False,False
2025-10-10,27050,"하락
				150",26900,27500,26550,1806965,29380.0,26425.0,23164.0,52.507865095441296,1529.8241195440605,1634.427136877195,-104.6030173331344,4468653.45,0.40436454073206324,False,False,False,False
2025-10-13,24600,"하락
				2,450",26200,26550,24300,2834273,27520.0,26570.0,23266.333333333332,46.62489120987471,1168.4801653111863,1541.2377425639934,-372.7575772528071,4551325.55,0.622735721464706,False,False,False,False
2025-10-14,23850,"하락
				750",25000,25350,23700,1693680,26360.0,26680.0,23335.166666666668,44.96408786812547,812.230854555386,1395.436364962272,-583.2055104068859,4568492.5,0.3707306075253489,False,False,True,False
2025-10-15,23700,"하락
				150",24100,24400,23600,1156107,25280.0,26675.0,23390.166666666668,44.621744747511826,511.8961426577589,1218.7283205013694,-706.8321778436105,4317326.45,0.2677830859883204,False,False,False,False
2025-10-16,22650,"하락
				1,050",23800,23850,22600,1576576,24370.0,26650.0,23432.666666666668,42.1996697165113,186.99691091281056,1012.3820385836576,-825.385127670847,4342293.5,0.3630744904737554,False,False,False,False
2025-10-17,21900,"하락
				750",22800,22850,21500,1676754,23340.0,26607.5,23417.666666666668,40.50828818664184,-129.51384798608706,784.0028612697088,-913.5167092557958,4386988.8,0.3822106862912438,False,False,False,False
2025-10-20,21600,"하락
				300",21950,22400,21400,1026962,22740.0,26545.0,23391.0,39.820765846127756,-399.9480454369477,547.2126799283775,-947.1607253653252,4408330.05,0.23295941736485906,False,False,False,False
2025-10-21,21600,보합0,21850,22100,20650,2086899,22290.0,26330.0,23388.5,39.820765846127756,-607.268877679795,316.31636840674304,-923.5852460865381,4013902.05,0.5199177692938471,False,False,False,False
2025-10-22,21100,"하락
				500",21700,21700,20800,795270,21770.0,26040.0,23386.0,38.55587907741933,-802.6653259876693,92.52002952786056,-895.1853555155299,3890234.4,0.2044272705007184,False,False,False,False
2025-10-23,20600,"하락
				500",21150,21450,20500,832180,21360.0,25677.5,23386.0,37.28058755370301,-986.4925680979686,-123.28248999730529,-863.2100781006633,3783345.9,0.2199587407537862,False,False,False,False
2025-10-24,21800,"상승
				1,200",21850,23500,21350,4060283,21340.0,25265.0,23380.166666666668,42.2201784852248,-1023.5481843599046,-303.33562886982514,-720.2125554900795,3779192.2,1.0743785404722204,False,False,False,False
2025-10-27,24750,"상승
				2,950",22000,25000,21600,4266614,21970.0,25097.5,23426.833333333332,52.18897082103017,-805.5883602419344,-403.786175144247,-401.8021850976874,3818684.45,1.117299440648991,False,False,False,False
2025-10-28,23800,"하락
				950",25000,25000,23550,1508344,22410.0,24902.5,23473.5,49.2425603344289,-701.4250979245298,-463.3139597003036,-238.11113822422624,3787798.05,0.39821130379429814,False,False,False,False
2025-10-29,23150,"하락
				650",23900,24000,22950,879269,22820.0,24715.0,23516.0,47.27590260643438,-663.6741078134619,-503.3859893229353,-160.28811849052659,3732140.1,0.23559378170181766,False,False,False,False
2025-10-30,22450,"하락
				700",23150,23500,22150,817055,23190.0,24557.5,23572.166666666668,45.1830756782291,-682.3743394037847,-539.1836593391052,-143.19068006467944,3709726.5,0.22024669473612138,False,False,False,False
2025-10-31,23500,"상승
				1,050",22750,23800,22550,1246955,23530.0,24397.5,23645.333333333332,48.84144618284507,-605.4884884913154,-552.4446251695473,-53.04386332176807,3646165.9,0.34199074704746707,False,False,False,False
2025-11-03,27600,"상승
				4,100",24950,28250,24650,7292303,24100.0,24082.5,23794.5,60.05240791344455,-211.28460542893663,-484.2126212214252,272.92801579248857,2604630.65,2.7997455224601615,True,True,False,True
2025-11-04,26650,"하락
				950",27050,27900,26400,2069788,24670.0,23932.5,23912.666666666668,56.938844655957304,24.188916690349288,-382.5323136390703,406.7212303294196,2317979.1,0.8929278094008699,False,False,False,False
2025-11-05,28400,"상승
				1,750",27550,31550,27400,21926709,25720.0,23897.5,24056.833333333332,60.95484335913828,348.002201351439,-236.42541064096847,584.4276119924075,3127444.45,7.011062658522999,True,False,False,False
