날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,TR,ATR,골든크로스,데드크로스,MACD_골든크로스
2025-01-31 14:00:00,91.38752053332665,94.00001211633638,90.87897901755109,90.97869110107422,20492100,-1.2563934326171875,90.163037109375,97.71085929870605,,42.70851597920493,-1.358989684184678,-0.1061847000712444,-1.2528049841134337,26533090.0,0.7723224094894338,False,3.12103309878529,4.893088413037417,False,False,False
2025-02-03 14:00:00,88.39611609614727,91.13824034973165,87.76791548922482,89.6624755859375,18607900,-1.3162155151367188,89.92571868896485,97.83998832702636,,41.36231777446894,-1.719763971837395,-0.4289005544244745,-1.2908634174129205,26520485.0,0.7016425227517521,False,3.370324860506827,4.6737185559589784,False,False,False
2025-02-04 14:00:00,88.79497041990987,91.18809091112908,88.54568640144583,90.40036010742188,12827500,0.737884521484375,90.40634002685547,97.87937545776367,,42.45735881422514,-1.923960856782088,-0.7279126148959972,-1.196048241886091,26287630.0,0.4879671541329515,False,2.642404509683246,4.695084682995099,False,False,False
2025-02-05 14:00:00,90.13112628396114,93.38179191301988,89.96161498252609,93.3319320678711,15660000,2.9315719604492188,91.32170867919922,97.59718589782715,97.99606590270996,46.71487612337912,-1.828161099061532,-0.9479623117291043,-0.8801987873324277,24925465.0,0.6282731335202774,False,3.4201769304937955,4.471441633418145,False,False,False
2025-02-06 14:00:00,94.60826393210412,96.33331261395686,93.31199165565187,94.26924133300781,16141100,0.9373092651367188,91.7285400390625,97.22974090576172,97.684912109375,48.03865084396057,-1.6574994546363797,-1.0898697403105595,-0.5676297143258202,23054020.0,0.7001425347943656,False,3.0213209583049974,4.478563915457545,False,False,False
2025-02-07 14:00:00,95.31622277474929,95.65525295710744,91.32767893433208,92.03565216064453,15602800,-2.2335891723632812,91.93993225097657,96.87525825500488,97.36159388224284,45.15951322147146,-1.6830793600230152,-1.2085116642530507,-0.4745676957699645,22158315.0,0.7041510150929797,False,4.327574022775352,4.546939412316858,False,False,False
2025-02-10 14:00:00,92.92310762899547,95.9843148893183,92.90316064848008,95.65525817871094,16217900,3.6196060180664062,93.13848876953125,96.70524635314942,97.15254389444986,50.35244024322723,-1.3951967048531344,-1.2458486723730675,-0.1493480324800669,21943580.0,0.7390726581533187,False,3.948662728673767,4.472154871872445,False,False,False
2025-02-11 14:00:00,93.98007343778661,95.56551611790091,93.29204712356263,93.81056213378906,12124000,-1.844696044921875,93.82052917480469,96.65638694763183,96.98826688130697,47.86486647542905,-1.3009031785474008,-1.2568595736079342,-0.044043604939466574,21414825.0,0.5661498517965942,False,2.3632110551483123,4.43369407688937,False,False,False
2025-02-12 14:00:00,89.34338985253191,92.37468440134221,87.09983370753646,91.41743469238281,22874700,-2.39312744140625,93.43762969970703,96.37320022583008,96.85348154703776,44.77448735264996,-1.4031061298611007,-1.2861088848585676,-0.11699724500253317,21627890.0,1.0576482495518518,False,6.710728426252601,4.494233820579167,False,False,False
2025-02-13 14:00:00,91.79633646764866,95.79485390296702,91.75645011528998,95.38603210449219,16579900,3.968597412109375,93.6609878540039,95.9977783203125,96.79712155659993,50.483968479585414,-1.150606584427365,-1.259008424772327,0.10840184034496203,21078480.0,0.7865794877049959,False,4.377419210584208,4.593234613152433,False,False,True
2025-02-14 14:00:00,98.1281636902896,100.41159858175506,97.71933425250981,99.23497772216797,21284500,3.8489456176757812,95.1008529663086,95.84421920776367,96.85204722086588,55.30966402590023,-0.6326285826413027,-1.1337324563461222,0.5011038737048195,21330515.0,0.9978427618836208,False,5.0255664772628705,3.895951739274161,False,False,False
2025-02-18 14:00:00,102.3460451824805,107.57103603702588,101.75773855529494,106.48416137695312,29641900,7.249183654785156,97.26663360595703,95.89607048034668,97.00837364196778,62.68567690942412,0.3586865374604571,-0.8352486575848064,1.1939351950452635,21867165.0,1.3555438027746167,False,8.336058314857908,4.106062912406656,False,False,False
2025-02-19 14:00:00,105.45711107502915,106.88301593484559,103.32324053062474,104.06111907958984,17875900,-2.4230422973632812,99.31674499511719,95.6457893371582,97.12066459655762,59.170326752064746,0.9379792085486969,-0.4806030843581057,1.4185822929068026,21584280.0,0.8281907017514598,False,3.5597754042208436,4.16874036921849,False,False,False
2025-02-20 14:00:00,103.6822104842713,104.54971398444798,102.04690035295309,102.8844985961914,14488000,-1.1766204833984375,101.6101577758789,95.3441551208496,97.20272280375163,57.484506862199204,1.2872903030783647,-0.12702440687081165,1.4143147099491764,21308465.0,0.6799175820501383,False,2.502813631494888,4.051933544931779,False,False,False
2025-02-21 14:00:00,103.34317896561386,103.36312594671365,97.47004827653176,98.55692291259766,18650800,-4.32757568359375,102.2443359375,95.04501419067383,97.1397923787435,51.65523273202248,1.2010773989265715,0.138595954288665,1.0624814446379065,21107125.0,0.8836257898695346,False,5.893077670181896,4.2499367286029655,False,False,False
2025-02-24 14:00:00,99.93297899992491,100.41160005735817,95.00712433794506,95.13675689697266,14883700,-3.420166015625,101.42469177246093,94.65712852478028,97.02185096740723,47.55118666174384,0.8470104283426707,0.28027884909946615,0.5667315792432046,20864120.0,0.7133634200723539,False,5.404475719413114,4.395233218524843,False,False,False
2025-02-25 14:00:00,95.22649484406146,95.65526365917944,92.49434413781027,92.9530258178711,18608200,-2.1837310791015625,98.71846466064453,94.76232643127442,96.83697458902995,45.088009663445376,0.38575422082476507,0.30137392344452596,0.08438029738023911,19259720.0,0.9661718861956456,False,3.1609195213691663,4.432270005073837,False,False,False
2025-02-26 14:00:00,95.72505882504512,99.43440607172268,95.22649081033134,97.43016052246094,21335200,4.477134704589844,97.39227294921875,95.23397178649903,96.7711981455485,50.72382715323776,0.37712543956490663,0.31652422666860214,0.06060121289630449,18586800.0,1.147868379710332,False,6.481380253851583,4.650927385313679,False,False,False
2025-02-27 14:00:00,97.55978526126154,99.60391716028298,91.22797300929525,91.5570297241211,22386300,-5.873130798339844,95.12677917480468,95.37406883239746,96.66728693644205,44.30059667305143,-0.10244458595713013,0.2327304641434557,-0.3351750501005858,18438975.0,1.2140750773836397,False,8.37594415098772,5.033400470505302,False,True,False
2025-02-28 14:00:00,90.73938181449871,94.18947168267212,89.6126208010127,93.36184692382812,23359100,1.8048171997070312,94.08776397705078,95.4304069519043,96.59760526021321,46.540922489981206,-0.33303460613643665,0.11957745008747724,-0.4526120562239139,18482075.0,1.2638786499892463,False,4.576850881659425,5.051205960425593,False,False,False
2025-03-03 14:00:00,95.53560442476024,95.92448688342606,89.13399268167518,90.28070068359375,20281800,-3.081146240234375,93.116552734375,95.39550743103027,96.46661262512207,43.336304345787234,-0.7556904803567335,-0.05547613600136491,-0.7002143443553686,18471560.0,1.0980014682030104,False,6.7904942017508745,5.254193922788244,False,False,False
2025-03-04 14:00:00,89.94167612319625,93.32196700432065,86.55141935817758,90.93881225585938,23611500,0.658111572265625,92.71371002197266,95.45932426452637,96.32517801920572,44.2197776687424,-1.025720336384424,-0.24952497607797677,-0.7761953603064473,18721740.0,1.2611808517798024,False,6.770547646143072,5.569003679287869,False,False,False
2025-03-05 14:00:00,91.88609369032415,94.7777899192619,90.1710183707799,94.06981658935547,14010300,3.1310043334960938,92.04164123535156,95.64279708862304,96.18015975952149,48.346076559513165,-0.9758263412966386,-0.39478524912170915,-0.5810410921749294,18780880.0,0.7459874084707426,False,4.606771548482001,5.418721045161398,False,False,False
2025-03-06 14:00:00,90.66957742627046,93.02281901153566,88.7750174913476,89.01432800292969,18708100,-5.055488586425781,91.53310089111328,95.42691688537597,95.98955510457357,42.83604645167261,-1.3289019151017385,-0.5816085823177151,-0.7472933327840234,18933285.0,0.9881063956941439,False,5.294799098007871,5.4842481799773735,False,False,False
2025-03-07 14:00:00,90.0314123788119,93.07267268272062,89.23370051784403,92.69376373291016,19133900,3.6794357299804688,91.39948425292968,95.3481430053711,95.855295308431,47.52373177191592,-1.2968676549779303,-0.7246603968497581,-0.5722072581281722,19082925.0,1.0026712361967571,False,4.058344679790935,5.415160908729378,False,False,False
2025-03-10 13:00:00,89.33341828069707,91.10832690386775,85.514392853582,86.83061218261719,21897900,-5.863151550292969,90.70946655273437,95.08789100646973,95.5959306081136,41.66099479659406,-1.7247062625398826,-0.924669569987783,-0.8000366925520995,19397680.0,1.1288927335640138,False,7.179370879328161,5.332540377620111,False,False,False
2025-03-11 13:00:00,87.64825968067696,90.83909197451179,85.82349889660378,88.79496765136719,21962100,1.96435546875,90.28069763183593,94.74487648010253,95.4476448059082,44.14704378786657,-1.8835519574241602,-1.1164460474750586,-0.7671059099491015,19684890.0,1.1156831458037104,False,5.015593077908008,5.436527354312051,False,False,False
2025-03-12 13:00:00,92.20517686878091,96.71222871714754,91.97583221725594,95.36609649658203,23584700,6.571128845214844,90.53995361328126,94.8226531982422,95.3431521097819,51.5802739046391,-1.4623461186704958,-1.185626061714146,-0.2767200569563497,20257925.0,1.1642209160118817,False,7.917261065780352,5.8232735996181555,False,False,False
2025-03-13 13:00:00,93.98006816600463,97.83898723153678,93.7307841655643,94.60826110839844,18824700,-0.7578353881835938,91.658740234375,94.98219451904296,95.28943074544271,50.74155816252569,-1.1761307361554003,-1.1837269966023969,0.007596260446996572,20055425.0,0.9386338110511245,False,4.108203065972475,5.6957825564603395,False,False,True
